sample_id,path,label,split,source_dataset,generator_id,official_split,project_split,real_source,model_name_raw,canonical_generator_id,architecture,generator_exposure,sha256,phash,selection_seed,source_revision,source_file,source_row_group,source_row_index,width,height,format,byte_size
cf_train_aigi_005ae9c7d04ff4c4,train/aigi/cf_train_aigi_005ae9c7d04ff4c4_00000055.png.png,1,train,community-forensics-small,stablediffusionapi/animerge,train,train,LAION,stablediffusionapi/animerge,stablediffusionapi/animerge,LatDiff,train_seen,5a6a2232e3e804d6e352b990db491c84fa8821853efa399fb48152ab754f77f2,e98372af958ca3d0,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_52.parquet,0,1601,512,512,PNG,433261
cf_train_aigi_006273fe21543ba6,train/aigi/cf_train_aigi_006273fe21543ba6_00000360.png.png,1,train,community-forensics-small,crumb/alpha-wolf-dreambooth,train,train,Landscapes HQ,crumb/alpha-wolf-dreambooth,crumb/alpha-wolf-dreambooth,LatDiff,train_seen,6fa1a20ded7b672168a51ef87fc2ea7b9d56c6d32904e64a693146c75d38a780,86787c038c797bcc,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_20.parquet,0,630,512,512,PNG,400427
cf_train_aigi_006ff63f5fd88422,train/aigi/cf_train_aigi_006ff63f5fd88422_00000397.png.png,1,train,community-forensics-small,yntec/toonify2,train,train,Landscapes HQ,Yntec/Toonify2,yntec/toonify2,LatDiff,train_seen,16deea336425c6230579335f80cb9a1f120cc2a5f45977396d6e069b9ff1179a,97c6e19422715cee,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_11.parquet,0,2520,512,512,PNG,302762
cf_train_aigi_007f0d9ef3d48161,train/aigi/cf_train_aigi_007f0d9ef3d48161_00000428.png.png,1,train,community-forensics-small,sunil22/king-of-the-jungle,train,train,Landscapes HQ,sunil22/king-of-the-jungle,sunil22/king-of-the-jungle,LatDiff,train_seen,05b46ca83b57d2c119bfcf0b0610d425255c5751e4ef3d6ce4e5de3add696ee9,9bd495629c728d65,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_24.parquet,0,2251,512,512,PNG,399354
cf_train_aigi_008883c2ff94c53a,train/aigi/cf_train_aigi_008883c2ff94c53a_00000196.png.png,1,train,community-forensics-small,stablediffusionapi/erotic-vision,train,train,LAION,stablediffusionapi/erotic-vision,stablediffusionapi/erotic-vision,LatDiff,train_seen,802ae560a7f24e2d88a1a4d2faeff38327bb4ad8332ca2206b54e7135d988bd8,f5d58baaa8ab5052,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_52.parquet,0,2019,512,512,PNG,347361
cf_train_aigi_008db59114a9af0f,train/aigi/cf_train_aigi_008db59114a9af0f_00000259.png.png,1,train,community-forensics-small,yntec/anythingv3.1,train,train,LAION,Yntec/AnythingV3.1,yntec/anythingv3.1,LatDiff,train_seen,0dce4a8c153e1e8e6efa7783075fea8cd5e4ae2fac7cc6904b909be371ef7276,e911e9594d6bf141,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_47.parquet,0,1397,512,512,PNG,534716
cf_train_aigi_009b3aa87d22d686,train/aigi/cf_train_aigi_009b3aa87d22d686_00000217.png.png,1,train,community-forensics-small,yb23code/emojis-2000,train,train,LAION,YB23code/emojis-2000,yb23code/emojis-2000,LatDiff,train_seen,2f7f41f1d3dfdec81a5cf9a66984b1fb3f738d135a0a7e32bf83cdf099a5c41b,c5d806317a679cda,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_22.parquet,0,1474,512,512,PNG,243543
cf_train_aigi_00a02ce3430ed82e,train/aigi/cf_train_aigi_00a02ce3430ed82e_00000063.png.png,1,train,community-forensics-small,digiplay/sdvn1-real-origin,train,train,LAION,digiplay/SDVN1-Real_origin,digiplay/sdvn1-real-origin,LatDiff,train_seen,20c9627cd043aedd1f65493afc30794d5ba1b0898ab22c2003a36fad63582c53,b6f01d3b88b0c799,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_53.parquet,0,1736,512,512,PNG,416984
cf_train_aigi_00a96ef7037ce9a9,train/aigi/cf_train_aigi_00a96ef7037ce9a9_00000092.png.png,1,train,community-forensics-small,hogiahien/fuwafuwamix-edited,train,train,LAION,hogiahien/fuwafuwamix-edited,hogiahien/fuwafuwamix-edited,LatDiff,train_seen,0908d9ae9c91313d57dee19f0fc5afd89530dcc3b14ddcc3426c4ee63a344a6b,e4d13b4ee097d132,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_27.parquet,0,2602,512,512,PNG,458948
cf_train_aigi_00c243a17e002067,train/aigi/cf_train_aigi_00c243a17e002067_00000049.png.png,1,train,community-forensics-small,rg-kjsit/xzg-cats,train,train,Landscapes HQ,RG-KJSIT/xzg-cats,rg-kjsit/xzg-cats,LatDiff,train_seen,737e41b9f6ea5d8a384422563f948e76b267e3b9b558c02788ca03cdb227089b,daaa6cfb26c132c4,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_63.parquet,0,751,512,512,PNG,437973
cf_train_aigi_00ccd6a65002f2eb,train/aigi/cf_train_aigi_00ccd6a65002f2eb_00000281.png.png,1,train,community-forensics-small,monke1/bunnio,train,train,Landscapes HQ,monke1/bunnio,monke1/bunnio,LatDiff,train_seen,dbd7ed190f85cac3457479254cf99b0bcf3d4dde3b0559fc2236100198c95940,b6b686a4d1b80f8b,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_59.parquet,0,490,512,512,PNG,432213
cf_train_aigi_00d13e3e462fcccb,train/aigi/cf_train_aigi_00d13e3e462fcccb_00000255.png.png,1,train,community-forensics-small,tzvc/benjamincode,train,train,LAION,tzvc/benjamincode,tzvc/benjamincode,LatDiff,train_seen,5012fe954ad67c3b014d88c8fa2aeb955d3368f5e7adc76f63bd88ace38e02fa,a90e8de75a21f649,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_43.parquet,0,1150,512,512,PNG,462015
cf_train_aigi_00e72598cbb8de2a,train/aigi/cf_train_aigi_00e72598cbb8de2a_00000315.png.png,1,train,community-forensics-small,adithyanrs/my-pet-dog,train,train,Landscapes HQ,AdithyanRS/my-pet-dog,adithyanrs/my-pet-dog,LatDiff,train_seen,5b231341f5d1555f354f09b5278a2fcdc50be12e0f2b7121090c6809461181de,834e6cf3134ce4a7,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_23.parquet,0,1320,512,512,PNG,347010
cf_train_aigi_00f000575675cf38,train/aigi/cf_train_aigi_00f000575675cf38_00000013.png.png,1,train,community-forensics-small,rd690/rdm-animals,train,train,LAION,rd690/rdm-animals,rd690/rdm-animals,LatDiff,train_seen,a70132efbee2246994b7039caff39fdebc8189b4e30458d18de19609b15ea1c3,e28018b076df9d3d,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_45.parquet,0,522,512,512,PNG,470729
cf_train_aigi_010cf04a9843b0e5,train/aigi/cf_train_aigi_010cf04a9843b0e5_00000475.png.png,1,train,community-forensics-small,stablediffusionapi/bg-dream-irl,train,train,Landscapes HQ,stablediffusionapi/bg-dream-irl,stablediffusionapi/bg-dream-irl,LatDiff,train_seen,f58a587af6d33b89e8061091e373bab8b07a4a18e9a1e4e3b06fc9b2f438b9c9,cf991b7666642c0d,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_65.parquet,0,2273,512,512,PNG,398796
cf_train_aigi_0113bb7f3eb052cd,train/aigi/cf_train_aigi_0113bb7f3eb052cd_00000058.png.png,1,train,community-forensics-small,vinothananthini/monster-toy,train,train,LAION,vinothananthini/monster-toy,vinothananthini/monster-toy,LatDiff,train_seen,e3e83face8c52c83e8691b570e85948509cecf9fb49ce5deac4219e02c0bb873,d9ea9107e79160b6,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_24.parquet,0,2991,512,512,PNG,326277
cf_train_aigi_0115a6488c671d14,train/aigi/cf_train_aigi_0115a6488c671d14_00000055.png.png,1,train,community-forensics-small,stablediffusionapi/all-526,train,train,LAION,stablediffusionapi/all-526,stablediffusionapi/all-526,LatDiff,train_seen,1b8e721d2e83e3774adc4757d34e4022935df8cbfdec1f9f1a9b768a0e3348c3,9ff54e3e2102195b,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_8.parquet,0,346,512,512,PNG,335827
cf_train_aigi_011c8cb06f07ce4f,train/aigi/cf_train_aigi_011c8cb06f07ce4f_00000375.png.png,1,train,community-forensics-small,jblalock30/viton-mobile-blue-shirt,train,train,Landscapes HQ,jblalock30/viton-mobile-blue-shirt,jblalock30/viton-mobile-blue-shirt,LatDiff,train_seen,ccd892ad8f77084b61d6a94f076762360fba7e1636d2855da8a41ae10caba287,f393ce6d38944926,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_5.parquet,0,1068,512,512,PNG,378494
cf_train_aigi_0121a0a3526293c9,train/aigi/cf_train_aigi_0121a0a3526293c9_00000134.png.png,1,train,community-forensics-small,birdhouse5/textual-inversion-3000-steps,train,train,LAION,birdhouse5/textual_inversion_3000_steps,birdhouse5/textual-inversion-3000-steps,LatDiff,train_seen,3a8f7d4e26d5cdeeaaa983142736beb0e1e791fc39192f734258caa118067954,8395b2a66ada5f0a,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_3.parquet,0,2218,512,512,PNG,340348
cf_train_aigi_0122dfff68d6b0f0,train/aigi/cf_train_aigi_0122dfff68d6b0f0_00000241.png.png,1,train,community-forensics-small,dxli/backpack-dog,train,train,LAION,dxli/backpack_dog,dxli/backpack-dog,LatDiff,train_seen,02c2657f8e91c4968b4ced54689c598cdf6d31ef5cd30a24458306dd22167805,91c34ed9b1e4e6b0,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_6.parquet,0,2899,512,512,PNG,366931
cf_train_aigi_012d254d5aa155be,train/aigi/cf_train_aigi_012d254d5aa155be_00000076.png.png,1,train,community-forensics-small,wusul/portaltestchamber,train,train,LAION,Wusul/portaltestchamber,wusul/portaltestchamber,LatDiff,train_seen,05bcd43149cfbf3aefd3466eaece63b47a879e4d32a3b2a5863786af2a05a9a8,c9c9138f263f2cac,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_44.parquet,0,1132,512,512,PNG,524929
cf_train_aigi_0144d0c181bc93e7,train/aigi/cf_train_aigi_0144d0c181bc93e7_00000144.png.png,1,train,community-forensics-small,mayankamrit/my-pet-dog,train,train,Landscapes HQ,MayankAmrit/my-pet-dog,mayankamrit/my-pet-dog,LatDiff,train_seen,5ccf020561ef2aa63e3064f9be8f7f48d0d68bd27375f74c941d212f74969657,f21a3ae71ac89ce1,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_57.parquet,0,1515,512,512,PNG,432372
cf_train_aigi_0151da8c943b0fb9,train/aigi/cf_train_aigi_0151da8c943b0fb9_00000318.png.png,1,train,community-forensics-small,howtodowtle/adiaz-1-not-good,train,train,Landscapes HQ,howtodowtle/adiaz-1-not-good,howtodowtle/adiaz-1-not-good,LatDiff,train_seen,f7a5572a2ceb39c90df5d67b70aaeedf607326d96e8867fea43b342da5f62b4b,d594f04a2fb5ce09,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_23.parquet,0,1086,512,512,PNG,356262
cf_train_aigi_01543d52773e9df7,train/aigi/cf_train_aigi_01543d52773e9df7_00000220.png.png,1,train,community-forensics-small,darkstorm2150/protogen-infinity-official-release,train,train,LAION,darkstorm2150/Protogen_Infinity_Official_Release,darkstorm2150/protogen-infinity-official-release,LatDiff,train_seen,fc35bf653ccdd68e0dd4538c56696be31068715d51fa0234f170592efa3f1e5f,d133619bb33c8c6a,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_2.parquet,0,2125,512,512,PNG,415575
cf_train_aigi_01546beea7c91aab,train/aigi/cf_train_aigi_01546beea7c91aab_00000030.png.png,1,train,community-forensics-small,reboot-14/mypetdog,train,train,LAION,Reboot-14/mypetdog,reboot-14/mypetdog,LatDiff,train_seen,511b46acad93c4e1bfd6c2588f3ecb35d8942f66daa7149e482e5a6fe4af40da,f5ad45e4d6423d03,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_26.parquet,0,296,512,512,PNG,294459
cf_train_aigi_0159acb83e2fe03e,train/aigi/cf_train_aigi_0159acb83e2fe03e_00000364.png.png,1,train,community-forensics-small,yntec/fennphoto,train,train,Landscapes HQ,Yntec/fennPhoto,yntec/fennphoto,LatDiff,train_seen,ad93e108c3016aa3dc69f9e3be25f78a6b7e64dee1e2c3f7bddd6a7ce30fd375,9336d9c789215a7a,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_10.parquet,0,1445,512,512,PNG,436091
cf_train_aigi_015d8d1251cad833,train/aigi/cf_train_aigi_015d8d1251cad833_00000465.png.png,1,train,community-forensics-small,sam749/the-truality-engine-truality-engine-pro,train,train,Landscapes HQ,sam749/The-Truality-Engine-TRUALITY-ENGINE-PRO,sam749/the-truality-engine-truality-engine-pro,LatDiff,train_seen,af7d05164f0e54f18e13b46b87f7d6d2ef51a69300657f849c5cf9fb92aa541c,871cc78cfc96d407,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_64.parquet,0,169,512,512,PNG,435062
cf_train_aigi_0161bce44529f4a9,train/aigi/cf_train_aigi_0161bce44529f4a9_00000393.png.png,1,train,community-forensics-small,briannlongzhao/37,train,train,Landscapes HQ,briannlongzhao/37,briannlongzhao/37,LatDiff,train_seen,69e51007a5eac05fec70d66c37e381133657709c3cb1fb6ba6346216e6f68da3,d587af4b6a482c5c,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_49.parquet,0,2064,512,512,PNG,472458
cf_train_aigi_016e9cb4cd87413e,train/aigi/cf_train_aigi_016e9cb4cd87413e_00000213.png.png,1,train,community-forensics-small,digiplay/asyncsmix-v5,train,train,LAION,digiplay/asyncsMIX_v5,digiplay/asyncsmix-v5,LatDiff,train_seen,a01bab8f75017c43288f5109b79cec7da9a25d41884137344dd9b63eb8cd74c9,85c9355529857cf3,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_10.parquet,0,181,512,512,PNG,427806
cf_train_aigi_017ceace58a118c0,train/aigi/cf_train_aigi_017ceace58a118c0_00000114.png.png,1,train,community-forensics-small,sd-dreambooth-library/ai-illustration,train,train,LAION,sd-dreambooth-library/ai-illustration,sd-dreambooth-library/ai-illustration,LatDiff,train_seen,25a32b8d015b4015ff20a17cdb0791578701c9165ec1fe4938fb9834c10e7991,c2e2d4ede2a22d78,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_49.parquet,0,1826,512,512,PNG,359048
cf_train_aigi_017e8315e47d4c35,train/aigi/cf_train_aigi_017e8315e47d4c35_00000156.png.png,1,train,community-forensics-small,fred99774/nulaurev,train,train,LAION,Fred99774/nulaurev,fred99774/nulaurev,LatDiff,train_seen,16fc5a63242d729bbe51345b2a37977f3cc16fc7445e8fb068dbe9df35a6fa9b,ba6bea2ec480cc7c,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_17.parquet,0,1902,512,512,PNG,327602
cf_train_aigi_0184334eba7d0e8b,train/aigi/cf_train_aigi_0184334eba7d0e8b_00000354.png.png,1,train,community-forensics-small,earthndusk/malwaredream-final,train,train,Landscapes HQ,EarthnDusk/MalwareDream_Final,earthndusk/malwaredream-final,LatDiff,train_seen,36703c449bef8e204a7c3e09e2d66719491cab497f4aea2af5985d100b8b590b,abaa575946656564,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_21.parquet,0,239,512,512,PNG,252769
cf_train_aigi_01870bc49564fd7e,train/aigi/cf_train_aigi_01870bc49564fd7e_00000310.png.png,1,train,community-forensics-small,yntec/lunar,train,train,Landscapes HQ,Yntec/Lunar,yntec/lunar,LatDiff,train_seen,10818cc1b6f5e2dd4bac27c2cd9a494672cc7768d162eb819cd3c4eb3633ff2e,d384c9d784d96e91,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_12.parquet,0,477,512,512,PNG,405960
cf_train_aigi_018d89c661ef2565,train/aigi/cf_train_aigi_018d89c661ef2565_00000015.png.png,1,train,community-forensics-small,cdefghijkl/wnt1,train,train,LAION,cdefghijkl/wnt1,cdefghijkl/wnt1,LatDiff,train_seen,acc9da324fa6d24a4ce306488fb9c4a42c64eb5d992a709066d97fb0beb175ec,b333cc8891f3e68c,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_40.parquet,0,1990,512,512,PNG,413517
cf_train_aigi_019177e8c8256a03,train/aigi/cf_train_aigi_019177e8c8256a03_00000445.png.png,1,train,community-forensics-small,sj6/my-pet-dog,train,train,Landscapes HQ,sj6/my-pet-dog,sj6/my-pet-dog,LatDiff,train_seen,803b2bc9f6c4b1a55053de3f9d5e1369ef46ff8d90cf00c4b849f1ba3b8b1628,a4531967f61c4b39,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_19.parquet,0,2282,512,512,PNG,373087
cf_train_aigi_0195798849175210,train/aigi/cf_train_aigi_0195798849175210_00000265.png.png,1,train,community-forensics-small,sanvean/clpbug,train,train,LAION,Sanvean/clpbug,sanvean/clpbug,LatDiff,train_seen,d9d8c625ad738992316c9d3677fb96245cb575b0206820070583a1855930fe32,fc7cef03832d1c82,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_53.parquet,0,804,512,512,PNG,478923
cf_train_aigi_01bf9eccf9d3868a,train/aigi/cf_train_aigi_01bf9eccf9d3868a_00000161.png.png,1,train,community-forensics-small,mshakour/hassan-fathy-diffusion-v2,train,train,LAION,mshakour/hassan-fathy-diffusion-v2,mshakour/hassan-fathy-diffusion-v2,LatDiff,train_seen,a8059f8cbc3b5379c5a48387ae337e59c0336d6be2f2602bb65f0879435797c6,ac92739361db6964,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_21.parquet,0,2689,512,512,PNG,445468
cf_train_aigi_01ca513c0654c50f,train/aigi/cf_train_aigi_01ca513c0654c50f_00000040.png.png,1,train,community-forensics-small,rakshagr/pet-elephant-yxz,train,train,LAION,Rakshagr/pet-elephant-yxz,rakshagr/pet-elephant-yxz,LatDiff,train_seen,3959d080003167fff682bb7292574f7436590e862574579ca3c0757259127d98,c519f2371f21b62a,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_20.parquet,0,2029,512,512,PNG,500331
cf_train_aigi_01d0606bf39ae6d3,train/aigi/cf_train_aigi_01d0606bf39ae6d3_00000132.png.png,1,train,community-forensics-small,yntec/arcticfowl,train,train,LAION,Yntec/ArcticFowl,yntec/arcticfowl,LatDiff,train_seen,581905e733c6182ad3e75ad72fa3991defef0793939859b954d4d2dd92db49c3,be92b9c1c06c4ec7,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_11.parquet,0,2950,512,512,PNG,301323
cf_train_aigi_01e641d99cc60f9a,train/aigi/cf_train_aigi_01e641d99cc60f9a_00000250.png.png,1,train,community-forensics-small,hjhjhqw/my-lion,train,train,LAION,hjhjhqw/my-lion,hjhjhqw/my-lion,LatDiff,train_seen,f369b1763fba8d41d9ebfd6f62315de011cd35552cc5c89801e94d5b4d86f6aa,8559621b7ce31c4f,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_22.parquet,0,212,512,512,PNG,454495
cf_train_aigi_01ef0cf357fc657d,train/aigi/cf_train_aigi_01ef0cf357fc657d_00000066.png.png,1,train,community-forensics-small,nicoleskinns/nicoleagain,train,train,LAION,nicoleskinns/nicoleagain,nicoleskinns/nicoleagain,LatDiff,train_seen,27d38467e8e1202cf0208e42d9f23f2a1d84fe537d05079bcede51374d253e53,f8835c0fd26d0fc8,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_30.parquet,0,2755,512,512,PNG,440407
cf_train_aigi_0204890b2c2dff10,train/aigi/cf_train_aigi_0204890b2c2dff10_00000099.png.png,1,train,community-forensics-small,stablediffusionapi/realvisxl-v30,train,train,LAION,stablediffusionapi/realvisxl-v30,stablediffusionapi/realvisxl-v30,LatDiff,train_seen,290b34c21994eb730eb4a86df91f8fcf39e07b083066ce1893a61a5528b6e1f5,ebe1c15b961c94e8,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_8.parquet,0,1083,512,512,PNG,435503
cf_train_aigi_0204c2a529cbe8c1,train/aigi/cf_train_aigi_0204c2a529cbe8c1_00000105.png.png,1,train,community-forensics-small,kukuhtw/kukuhtw-person,train,train,LAION,kukuhtw/kukuhtw-person,kukuhtw/kukuhtw-person,LatDiff,train_seen,8cb6e5599f676389316dff1adc6a3283f33e36b520bce56e4bea49ee0cc44162,956c11c5fe3b621c,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_38.parquet,0,684,512,512,PNG,407681
cf_train_aigi_0210124ae13adc89,train/aigi/cf_train_aigi_0210124ae13adc89_00000209.png.png,1,train,community-forensics-small,timmahw/sd2.1-pokemon3d,train,train,LAION,Timmahw/SD2.1_Pokemon3D,timmahw/sd2.1-pokemon3d,LatDiff,train_seen,b637caa1e5bcb8e55c5e7fe9f84c30840f1186f7378d795ebc21b3df3283c776,85c6c8b1ea78ec8d,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_22.parquet,0,618,512,512,PNG,427490
cf_train_aigi_02111873f93c4bcf,train/aigi/cf_train_aigi_02111873f93c4bcf_00000101.png.png,1,train,community-forensics-small,gsgfhsfxc/tits,train,train,LAION,gsgfhsfxc/tits,gsgfhsfxc/tits,LatDiff,train_seen,39c7c237dfff9879601ef217b6d883c8ead535d274733a5f2e21c116a5d37f05,c42a4a755ff2a692,20260828,6c539a534c07917307c381f5af4053c6091b5278,data/HFCF_small_39.parquet,0,367,512,512,PNG,412004
